Job Opening Id,Account Manager,Job Type,Posting Title,Job Opening Status,Date Opened,City,Province,Country,Created Time,Salary,Profile
Zrecruit_159941000009785286,Riddhi Rane,Full time,Digital Marketing Executive,In-progress,02/06/2026,Mumbai,Andheri,,02/06/2026 11:55 AM,20 - 30 K,Digital Marketing (All-Rounder)
Zrecruit_159941000009785278,Riddhi Rane,Full time,Social Media & Influencer Marketing Executive,In-progress,02/06/2026,Mumbai,Andheri,,02/06/2026 11:52 AM,20 - 30 K,Social Media
Zrecruit_159941000009785258,Dania Assadi,Internship with PPO,Strategy Intern,In-progress,02/06/2026,Mumbai,Lower Parel,,02/06/2026 11:32 AM,5 - 10 K,Strategy
Zrecruit_159941000009774130,Vidhi Yelkar,Full time,SEO Executive,In-progress,01/06/2026,Mumbai,Maharashtra,India,01/06/2026 7:44 PM,20 - 30 K,SEO
Zrecruit_159941000009774029,Vidhi Yelkar,Full time,Performance Marketing Executive/Senior Executive,In-progress,01/06/2026,Mumbai,Andheri,,01/06/2026 6:51 PM,Not Defined,Performance Marketing
Zrecruit_159941000009774017,Vidhi Yelkar,Internship,Paid Media Intern,In-progress,01/06/2026,Mumbai,Maharashtra,India,01/06/2026 6:47 PM,5 - 10 K,Paid Media
Zrecruit_159941000009769040,Gemini Patel,Internship with PPO,Social Media & Content Intern,In-progress,01/06/2026,Mumbai,Andheri,,01/06/2026 12:23 PM,5 - 10 K,Social Media
Zrecruit_159941000009761359,Dania Assadi,Internship with PPO,Digital Marketing Intern,In-progress,29/05/2026,Noida,Spectrum 75,,29/05/2026 03:39 PM,20 - 30 K,Digital Marketing (All-Rounder)
Zrecruit_159941000009739172,Aanchal Sharma,Full time,Ad Strategist,In-progress,28/05/2026,Gurugram,Haryana,,28/05/2026 03:45 PM,50k+,Social Media
Zrecruit_159941000009739164,Aanchal Sharma,Full time,Regional Marketing Manager,In-progress,28/05/2026,Faridabad,Haryana,,28/05/2026 03:41 PM,50k+,Brand Marketing
Zrecruit_159941000009739150,Aanchal Sharma,Full time,Brand Solutions Lead/Executive,In-progress,28/05/2026,Gurugram,Haryana,,28/05/2026 03:30 PM,50k+,Brand Marketing
Zrecruit_159941000009739137,Aanchal Sharma,Full time,Social Media Manager,In-progress,28/05/2026,Gurugram,Haryana,,28/05/2026 03:07 PM,50k+,Social Media
Zrecruit_159941000009731970,Riddhi Rane,Full time,Social Media Executive,In-progress,28/05/2026,Mumbai,Chembur,,28/05/2026 05:38 PM,20 - 30 K,Social Media
Zrecruit_159941000009731942,Riddhi Rane,Full time,Social Media Intern,In-progress,28/05/2026,Mumbai,Chembur,,28/05/2026 05:16 PM,5 - 10 K,Social Media
Zrecruit_159941000009727782,Vidhi Yelkar,Full time,Brand Content Creator,In-progress,29/05/2026,Marine Lines,Mumbai,,29/05/2026 11:33 AM,10 - 20 K,Content Management
Zrecruit_159941000009727773,Vidhi Yelkar,Full time,Digital Content Creator,In-progress,29/05/2026,Marine Lines,Mumbai,,29/05/2026 11:28 AM,10 - 20 K,Content Management
Zrecruit_159941000009727703,Vidhi Yelkar,Internship,Marketing Intern,Cancelled,29/05/2026,Powai,Mumbai,,29/05/2026 10:59 AM,10 - 20 K,Digital Marketing (All-Rounder)
Zrecruit_159941000009726809,Gemini Patel,Internship,Influencer Marketing Intern,In-progress,29/05/2026,Mumbai,Andheri,,29/05/2026 04:50 PM,5 - 10 K,Influencer Marketing
Zrecruit_159941000009726772,Riddhi Rane,Full time,Social Media Associate,In-progress,29/05/2026,Hyderabad,.,,29/05/2026 03:24 PM,Not Defined,Social Media
Zrecruit_159941000009726325,Gemini Patel,Full time,Jr. Social Media Executive,In-progress,28/05/2026,Mumbai,Sewri,,28/05/2026 03:56 PM,30 - 40 K,Social Media
Zrecruit_159941000009726309,Dania Assadi,Full time,Social Media Manager,Cancelled,28/05/2026,Mumbai,Goregaon,,28/05/2026 03:47 PM,20 - 30 K,Social Media
Zrecruit_159941000009726290,Dania Assadi,Full time,Creative Strategist – Performance Marketing Executive,In-progress,28/05/2026,Mumbai,Lower Parel,,28/05/2026 03:03 PM,30 - 40 K,Performance Marketing
Zrecruit_159941000009726265,Gemini Patel,Internship with PPO,Digital Marketing Intern,In-progress,28/05/2026,Mumbai,Malad,India,28/05/2026 11:33 AM,20 - 30 K,Digital Marketing (All-Rounder)
Zrecruit_159941000009726133,Riddhi Rane,Full time,Influencer marketing Executive,In-progress,27/05/2026,Mumbai,goregaon,,27/05/2026 05:12 PM,20 - 30 K,Influencer Marketing
Zrecruit_159941000009726106,Gemini Patel,Internship,Influencer Marketing Intern,Declined,27/05/2026,Mumbai,Andheri West,,27/05/2026 05:00 PM,5 - 10 K,Influencer Marketing
Zrecruit_159941000009726100,Riddhi Rane,Full time,Social Media Manager,In-progress,27/05/2026,Mumbai,Goregaon,,27/05/2026 04:55 PM,50k+,Social Media
Zrecruit_159941000009726087,Riddhi Rane,Full time,Graphic Designer,Cancelled,27/05/2026,Mumbai,Marol,,27/05/2026 04:12 PM,40 - 50k,Graphic Designing
Zrecruit_159941000009726081,Riddhi Rane,Internship with PPO,Digital Marketing intern,In-progress,27/05/2026,Mumbai,Marol,,27/05/2026 04:09 PM,10 - 20 K,Digital Marketing (All-Rounder)
Zrecruit_159941000009726075,Riddhi Rane,Internship with PPO,Client Management Intern,In-progress,27/05/2026,mumbai,Marol,,27/05/2026 04:07 PM,10 - 20 K,Client Servicing
Zrecruit_159941000009726043,Gemini Patel,Internship,Digital Marketing Intern,In-progress,27/05/2026,Mumbai,Vikhroli,,27/05/2026 03:39 PM,5 - 10 K,Performance Marketing
Zrecruit_159941000009725845,Dania Assadi,Full time,SEO Executive,In-progress,29/05/2026,Noida,Sector 62,,29/05/2026 11:53 AM,20 - 30 K,SEO
Zrecruit_159941000009724906,Dania Assadi,Full time,Growth Marketer,Cancelled,27/05/2026,Delhi,New Delhi,,27/05/2026 04:57 PM,50k+,Growth & Strategy
Zrecruit_159941000009724898,Dania Assadi,Full time,Key Account Executive,In-progress,27/05/2026,Delhi,New Delhi,,27/05/2026 04:52 PM,50k+,Client Servicing
Zrecruit_159941000009724583,Vidhi Yelkar,Full time,Social Media Manager,In-progress,27/05/2026,Marine lines,Mumbai,,27/05/2026 04:34 PM,20 - 30 K,Social Media
Zrecruit_159941000009724118,Aanchal Sharma,Full time,Account Manager,Inactive,27/05/2026,,,,27/05/2026 03:21 PM,30 - 40 K,Account Management
Zrecruit_159941000009724063,Aanchal Sharma,Full time,Performance Marketing Executive,In-progress,27/05/2026,Delhi,Delhi,,27/05/2026 02:24 PM,30 - 40 K,Performance Marketing
Zrecruit_159941000009724052,Riddhi Rane,Full time,Marketing Intern,In-progress,27/05/2026,Mumbai,Borivali,,27/05/2026 01:50 PM,10 - 20 K,Brand Marketing
Zrecruit_159941000009724044,Riddhi Rane,Full time,Social Media Manager,In-progress,27/05/2026,Mumbai,Andheri,,27/05/2026 01:10 PM,20 - 30 K,Social Media
Zrecruit_159941000009722123,Gemini Patel,Internship with PPO,Account Manager Interns.,In-progress,27/05/2026,Mumbai,Andheri,,27/05/2026 04:04 PM,10 - 20 K,Performance Marketing
Zrecruit_159941000009722118,Aanchal Sharma,Full time,Performance Marketing Intern,Inactive,27/05/2026,Mumbai,Andheri,,27/05/2026 04:03 PM,10 - 20 K,Performance Marketing
Zrecruit_159941000009722013,Aanchal Sharma,Full time,Influencer Marketing Executive,In-progress,27/05/2026,Gurugram,Haryana,,27/05/2026 12:39 PM,Not Defined,Influencer Marketing
Zrecruit_159941000009722007,Aanchal Sharma,Full time,Content Strategist,In-progress,27/05/2026,Delhi,Delhi,,27/05/2026 12:30 PM,30 - 40 K,Content Management
Zrecruit_159941000009716109,Vidhi Yelkar,Full time,Assistant Brand Manager,In-progress,27/05/2026,BKC,Mumbai,,27/05/2026 12:20 PM,50k+,Brand Marketing
Zrecruit_159941000009716089,Dania Assadi,Full time,Account Executive,In-progress,27/05/2026,Mumbai,Andheri,,27/05/2026 11:43 AM,20 - 30 K,Client Servicing
Zrecruit_159941000009716079,Dania Assadi,Full time,Social Media Executive,In-progress,27/05/2026,Mumbai,Churchgate,,27/05/2026 11:30 AM,20 - 30 K,Social Media
Zrecruit_159941000009705233,Vidhi Yelkar,Full time,Social Media Manager,In-progress,27/05/2026,Santacruz west,Mumbai,,27/05/2026 11:25 AM,30 - 40 K,Social Media
Zrecruit_159941000009705225,Vidhi Yelkar,Full time,Digital Marketing Assistant Manager,Cancelled,27/05/2026,Sector 15 Belapur,Navi Mumbai,,27/05/2026 11:11 AM,30 - 40 K,Digital Marketing (All-Rounder)
Zrecruit_159941000009705209,Vidhi Yelkar,Internship,Ecommerce Intern,In-progress,27/05/2026,Goregaon,Goregaon,,27/05/2026 10:54 AM,10 - 20 K,E-Commerce
Zrecruit_159941000009702615,Vidhi Yelkar,Full time,Paid Media Executive,In-progress,26/05/2026,Mumbai,Andheri East,,26/05/2026 04:01 PM,30 - 40 K,Paid Media
Zrecruit_159941000009696506,Aanchal Sharma,Full time,Jr. Executive - Social Media,In-progress,27/05/2026,Delhi,Delhi,,27/05/2026 12:22 PM,30 - 40 K,Social Media
Zrecruit_159941000009696437,Aanchal Sharma,Full time,Social Media Executive,In-progress,26/05/2026,Gurugram,Haryana,,26/05/2026 06:32 PM,Not Defined,Social Media
Zrecruit_159941000009696289,Aanchal Sharma,Full time,Marketing All-Rounder,Inactive,26/05/2026,Delhi,Delhi,,26/05/2026 05:03 PM,Not Defined,Digital Marketing (All-Rounder)
Zrecruit_159941000009681996,Dania Assadi,Full time,Perfromance Marketing Manager,In-progress,26/05/2026,REMOTE,REMOTE,,26/05/2026 01:34 PM,50k+,Performance Marketing
Zrecruit_159941000009680199,Aanchal Sharma,Full time,Social Media Manager,In-progress,25/05/2026,Gurugram,Haryana,,25/05/2026 06:06 PM,30 - 40 K,Social Media
Zrecruit_159941000009680191,Aanchal Sharma,Full time,Brand Manager,In-progress,25/05/2026,Gurugram,Haryana,,25/05/2026 06:02 PM,50k+,Brand Solutions
Zrecruit_159941000009680182,Aanchal Sharma,Full time,Brand Activation Executive,Inactive,25/05/2026,Gurugram,Haryana,,25/05/2026 05:59 PM,40 - 50k,Brand Solutions
Zrecruit_159941000009680171,Aanchal Sharma,Full time,Executive- Communications & Branding,Inactive,25/05/2026,Delhi,Delhi,,25/05/2026 05:55 PM,30 - 40 K,Brand Solutions
Zrecruit_159941000009679494,Aanchal Sharma,Full time,Digital Marketing Manager,Inactive,26/05/2026,Gurugram,Haryana,,26/05/2026 05:00 PM,40 - 50k,Digital Marketing (All-Rounder)
Zrecruit_159941000009679483,Aanchal Sharma,Full time,Social Media Executive,In-progress,26/05/2026,Delhi,Delhi,,26/05/2026 04:53 PM,30 - 40 K,Social Media
Zrecruit_159941000009679472,Aanchal Sharma,Full time,Social Media Executive,In-progress,26/05/2026,Noida,Uttar Pradesh,,26/05/2026 04:29 PM,30 - 40 K,Social Media
Zrecruit_159941000009679383,Aanchal Sharma,Full time,Social Media Manager,In-progress,26/05/2026,Gurugram,Haryana,,26/05/2026 02:57 PM,30 - 40 K,Social Media
Zrecruit_159941000009677279,Gemini Patel,Internship with PPO,Account Management Intern,In-progress,27/05/2026,Mumbai,Lower Parel,,27/05/2026 12:20 PM,5 - 10 K,Account Management
Zrecruit_159941000009677217,Riddhi Rane,Internship with PPO,Social Media Management intern,In-progress,26/05/2026,mumbai,juhu,,26/05/2026 03:59 PM,5 - 10 K,Social Media
Zrecruit_159941000009677184,Gemini Patel,Full time,SEO Specialist,In-progress,26/05/2026,Panvel,Taloja,India,26/05/2026 01:29 PM,20 - 30 K,SEO
Zrecruit_159941000009670662,Dania Assadi,Full time,Brand and Content Design,Cancelled,25/05/2026,Harayana,Gurugram,,25/05/2026 03:56 PM,40 - 50k,Account Management
Zrecruit_159941000009670648,Dania Assadi,Internship with PPO,Account Manager,In-progress,25/05/2026,Harayana,Gurugram,,25/05/2026 03:32 PM,40 - 50k,Account Management
Zrecruit_159941000009670636,Dania Assadi,Full time,Client Servicing,Cancelled,25/05/2026,New Delhi,Delhi,,25/05/2026 03:23 PM,40 - 50k,Client Servicing
Zrecruit_159941000009670024,Dania Assadi,Full time,Social Media Marketing,Cancelled,25/05/2026,Delhi,New Delhi,,25/05/2026 11:44 AM,Not Defined,Social Media
Zrecruit_159941000009667217,Gemini Patel,Full time,Social Media Executive / Manager,In-progress,25/05/2026,Hybrid (Thane) / Remote,Hybrid (Thane) / Remote,,25/05/2026 01:28 PM,20 - 30 K,Social Media
Zrecruit_159941000009667158,Gemini Patel,Full time,Social Media Executive,In-progress,25/05/2026,Mumbai,Ghatkopar,,25/05/2026 12:23 PM,20 - 30 K,Social Media
Zrecruit_159941000009667139,Gemini Patel,Full time,Link Building (SEO) Specialist,Declined,25/05/2026,Remote,Remote,,25/05/2026 11:47 AM,20 - 30 K,SEO
Zrecruit_159941000009667130,Vidhi Yelkar,Full time,E-commerce & Q-Commerce Growth Intern,Cancelled,25/05/2026,Remote,Remote,,25/05/2026 11:43 AM,20 - 30 K,E-Commerce
Zrecruit_159941000009667111,Gemini Patel,Internship,Social Media Intern,Declined,25/05/2026,Remote,Remote,,25/05/2026 11:17 AM,10 - 20 K,Social Media
Zrecruit_159941000009666143,Aanchal Sharma,Full time,Performance Marketing Lead,In-progress,25/05/2026,Gurugram,Haryana,,25/05/2026 04:29 PM,Not Defined,Performance Marketing
Zrecruit_159941000009666106,Aanchal Sharma,Full time,Marketing Specialist,In-progress,25/05/2026,Gurugram,Haryana,,25/05/2026 03:20 PM,50k+,Digital Marketing (All-Rounder)
Zrecruit_159941000009664329,Gemini Patel,Full time,Digital Marketing Executive,Declined,25/05/2026,Mumbai,Andheri East,,25/05/2026 04:43 PM,40 - 50k,Digital Marketing (All-Rounder)
Zrecruit_159941000009664324,Aanchal Sharma,Full time,Performance Marketing Executive,In-progress,25/05/2026,Delhi,Delhi,,25/05/2026 04:40 PM,40 - 50k,Performance Marketing
Zrecruit_159941000009664317,Riddhi Rane,Full time,Social Media Internship,On-Hold,25/05/2026,Mumbai,Mulund,,25/05/2026 04:33 PM,10 - 20 K,Social Media
Zrecruit_159941000009664240,Sonali Maurya,Full time,Performance Marketing Executive,In-progress,25/05/2026,New Delhi,Okhla Phase 2,,25/05/2026 03:30 PM,40 - 50k,Brand Marketing
Zrecruit_159941000009664234,Sonali Maurya,Full time,Content Strategist,In-progress,25/05/2026,New Delhi,Okhla Phase 2,,25/05/2026 03:25 PM,40 - 50k,Brand Marketing
Zrecruit_159941000009664174,Sonali Maurya,Full time,Brand Manager,Cancelled,25/05/2026,New Delhi,Okhla Phase 2,,25/05/2026 02:40 PM,40 - 50k,Brand Marketing
Zrecruit_159941000009664087,Riddhi Rane,Internship,Social Media Assistant intern,In-progress,25/05/2026,Mumbai,Khar west,,25/05/2026 12:57 PM,5 - 10 K,Social Media
Zrecruit_159941000009637129,Vidhi Yelkar,Full time,Marketing executive,In-progress,22/05/2026,Mulund west,Mumbai,,22/05/2026 01:20 PM,10 - 20 K,Digital Marketing (All-Rounder)
Zrecruit_159941000009637124,Vidhi Yelkar,Full time,Brand Manager,Cancelled,22/05/2026,Mulund west,Mumbai,,22/05/2026 01:17 PM,30 - 40 K,Brand Marketing
Zrecruit_159941000009626441,Riddhi Rane,Full time,Social Media Manager,In-progress,22/05/2026,Mumbai,Andheri,,22/05/2026 05:12 PM,Not Defined,Social Media
Zrecruit_159941000009626417,Riddhi Rane,Full time,Copy Writer,In-progress,22/05/2026,Mumbai,Andheri,,22/05/2026 05:01 PM,Not Defined,Copywriting
Zrecruit_159941000009626225,Aanchal Sharma,Full time,Junior Meta Media Buyer,In-progress,21/05/2026,,,,21/05/2026 05:57 PM,30 - 40 K,Media Buying
Zrecruit_159941000009615425,Sonali Maurya,Full time,Social Media Coordinator (Remote),Cancelled,21/05/2026,UAE,Remote,,21/05/2026 05:14 PM,20 - 30 K,Social Media
Zrecruit_159941000009615273,Vidhi Yelkar,Full time,Social Media Manager,In-progress,21/05/2026,Nariman point,Maharashtra,India,21/05/2026 01:07 PM,30 - 40 K,Social Media
Zrecruit_159941000009615245,Vidhi Yelkar,Internship with PPO,Social Media Intern,In-progress,21/05/2026,Nariman point,Maharashtra,India,21/05/2026 01:04 PM,10 - 20 K,Social Media
Zrecruit_159941000009615237,Vidhi Yelkar,Internship with PPO,Content writer,In-progress,21/05/2026,Nariman point,Maharashtra,India,21/05/2026 01:01 PM,10 - 20 K,Content Writing
Zrecruit_159941000009615203,Vidhi Yelkar,Full time,Content Creator,In-progress,21/05/2026,Nariman point,Mumbai,India,21/05/2026 12:53 PM,10 - 20 K,Content Management
Zrecruit_159941000009615108,Gemini Patel,Full time,Content Marketing,Declined,21/05/2026,Andheri West,Mumbai,,21/05/2026 11:40 AM,40 - 50k,Content Management
Zrecruit_159941000009615102,Gemini Patel,Full time,Video editor,Declined,21/05/2026,Andheri West,Mumbai,,21/05/2026 11:36 AM,40 - 50k,Content Management
Zrecruit_159941000009613371,Dania Assadi,Full time,Business Development Fresher,Cancelled,21/05/2026,Noida,Sector 7,,21/05/2026 01:04 PM,10 - 20 K,SEO
Zrecruit_159941000009613366,Dania Assadi,Full time,Business Development Executive,Cancelled,21/05/2026,Noida,Sector 7,,21/05/2026 01:02 PM,20 - 30 K,SEO
Zrecruit_159941000009613352,Dania Assadi,Full time,SEO Executive,In-progress,21/05/2026,Noida,Sector 7,,21/05/2026 12:59 PM,20 - 30 K,SEO
Zrecruit_159941000009612795,Riddhi Rane,Full time,Influencer Marketing Internship (Females only ),Declined,21/05/2026,Mumbai,Lower Parel,,21/05/2026 07:08 PM,10 - 20 K,Influencer Marketing
Zrecruit_159941000009612521,Riddhi Rane,Full time,Social Media Manager,Filled,21/05/2026,Mumbai,Lower Parel,,21/05/2026 01:39 PM,20 - 30 K,Social Media
Zrecruit_159941000009611253,Vidhi Yelkar,Internship with PPO,Social Media Intern,In-progress,21/05/2026,mumbai,andheri,,21/05/2026 12:51 PM,10 - 20 K,Social Media
Zrecruit_159941000009611208,Gemini Patel,Full time,Jr. Client Servicing Executive,On-Hold,21/05/2026,Mumbai,Worli,,21/05/2026 11:42 AM,20 - 30 K,Client Servicing
Zrecruit_159941000009611203,Aanchal Sharma,Full time,Retention Marketing Intern,In-progress,21/05/2026,Gurugram,Haryana,,21/05/2026 11:42 AM,20 - 30 K,Others
Zrecruit_159941000009611119,Aanchal Sharma,Full time,Google Ads Specialist / PPC Executive,In-progress,21/05/2026,Delhi,Delhi,,21/05/2026 10:52 AM,30 - 40 K,Ad Operations
Zrecruit_159941000009611103,Aanchal Sharma,Full time,Social Media Marketing Executive,In-progress,21/05/2026,Delhi,Delhi,,21/05/2026 10:42 AM,30 - 40 K,Social Media
Zrecruit_159941000009611001,Gemini Patel,Full time,Account Manager,Declined,20/05/2026,Navi Mumbai,Ghansoli,,20/05/2026 08:55 PM,50k+,Account Management
Zrecruit_159941000009607881,Dania Assadi,Internship,SEO Intern,Cancelled,22/05/2026,Mumbai,Navi Mumbai,,22/05/2026 04:26 PM,10 - 20 K,Digital Marketing (All-Rounder)
Zrecruit_159941000009607875,Dania Assadi,Internship,Email Marketing Intern,Cancelled,22/05/2026,Mumbai,Navi Mumbai,,22/05/2026 04:22 PM,10 - 20 K,Digital Marketing (All-Rounder)
Zrecruit_159941000009607869,Dania Assadi,Full time,Account Executive,Cancelled,22/05/2026,Noida,Noida,,22/05/2026 03:52 PM,40 - 50k,Client Servicing
Zrecruit_159941000009607833,Gemini Patel,Internship,AI Intern,Declined,22/05/2026,Mumbai,Andheri,,22/05/2026 01:34 PM,5 - 10 K,Others
Zrecruit_159941000009607791,Gemini Patel,Internship with PPO,Retention Marketing Intern,Declined,22/05/2026,Mumbai,Mumbai,,22/05/2026 12:17 PM,20 - 30 K,Others
Zrecruit_159941000009572076,Dania Assadi,Internship with PPO,Client Servicing Intern,Cancelled,20/05/2026,Mumbai,Andheri West,,20/05/2026 04:40 PM,5 - 10 K,Client Servicing
Zrecruit_159941000009571642,Aanchal Sharma,Full time,Senior Executive: Paid Media,In-progress,20/05/2026,Gurugram,Haryana,,20/05/2026 05:20 PM,40 - 50k,Paid Media
Zrecruit_159941000009569462,Dania Assadi,Full time,Business Development Sales Executive,Cancelled,20/05/2026,Mumbai,Borivali,,20/05/2026 04:37 PM,30 - 40 K,Business Development
Zrecruit_159941000009569110,Gemini Patel,Internship,Talent Branding (Content) Intern,Filled,20/05/2026,Remote,Remote,,20/05/2026 03:42 PM,10 - 20 K,Content Management
Zrecruit_159941000009569098,Gemini Patel,Internship,Talent Branding (Design) Intern,On-Hold,20/05/2026,Remote,Remote,,20/05/2026 03:37 PM,10 - 20 K,Others
Zrecruit_159941000009569053,Sonali Maurya,Full time,Social Media Manager / Digital Marketer,In-progress,20/05/2026,Mumbai,Goregaon West,,20/05/2026 01:56 PM,20 - 30 K,Social Media
Zrecruit_159941000009569018,Sonali Maurya,Internship,Social Media Manager / Digital Marketer Intern,In-progress,20/05/2026,Mumbai,Goregaon West,,20/05/2026 01:48 PM,10 - 20 K,Social Media
Zrecruit_159941000009569014,Vidhi Yelkar,Full time,SEO and Digital Marketing Manager,Cancelled,20/05/2026,Noida sec 62,Delhi,,20/05/2026 01:46 PM,20 - 30 K,SEO
